Turbine ID,Temperature_Class_One_Week_Before,Average Pressure Score
2762.000000,"1. Cold (under 7c)",8.230769
2763.000000,"4. Hot  (20c and over)",7.538462
2764.000000,"1. Cold (under 7c)",36.307692
2765.000000,"2. Cool ( 7c - 14c)",8.538462
2766.000000,"2. Cool ( 7c - 14c)",7.692308
2767.000000,"2. Cool ( 7c - 14c)",10.923077
2768.000000,"4. Hot  (20c and over)",7.384615
2769.000000,"2. Cool ( 7c - 14c)",9.769231
2770.000000,"3. (Warm 15c- 19c)",23.846154
2771.000000,"4. Hot  (20c and over)",12.000000
2772.000000,"3. (Warm 15c- 19c)",23.615385
2773.000000,"1. Cold (under 7c)",10.153846
2774.000000,"4. Hot  (20c and over)",13.538462
2775.000000,"4. Hot  (20c and over)",12.923077
2776.000000,"4. Hot  (20c and over)",9.692308
2777.000000,"4. Hot  (20c and over)",12.923077
2778.000000,"4. Hot  (20c and over)",7.384615
2779.000000,"3. (Warm 15c- 19c)",14.230769
2780.000000,"4. Hot  (20c and over)",5.615385
2781.000000,"1. Cold (under 7c)",27.461538
2782.000000,"4. Hot  (20c and over)",10.538462
2783.000000,"1. Cold (under 7c)",12.615385
2784.000000,"4. Hot  (20c and over)",12.923077
2785.000000,"2. Cool ( 7c - 14c)",10.538462
2786.000000,"2. Cool ( 7c - 14c)",15.461538
2787.000000,"4. Hot  (20c and over)",12.923077
2788.000000,"3. (Warm 15c- 19c)",23.846154
2789.000000,"1. Cold (under 7c)",14.846154
2790.000000,"1. Cold (under 7c)",10.615385
2791.000000,"4. Hot  (20c and over)",5.615385
2792.000000,"2. Cool ( 7c - 14c)",8.538462
2793.000000,"4. Hot  (20c and over)",13.538462
2794.000000,"4. Hot  (20c and over)",17.153846
2795.000000,"1. Cold (under 7c)",22.076923
2796.000000,"2. Cool ( 7c - 14c)",7.692308
2797.000000,"1. Cold (under 7c)",19.923077
2798.000000,"2. Cool ( 7c - 14c)",15.461538
2799.000000,"2. Cool ( 7c - 14c)",9.769231
2800.000000,"4. Hot  (20c and over)",9.000000
2801.000000,"1. Cold (under 7c)",10.615385
2802.000000,"2. Cool ( 7c - 14c)",7.307692
2803.000000,"1. Cold (under 7c)",22.076923
2804.000000,"2. Cool ( 7c - 14c)",17.230769
2805.000000,"4. Hot  (20c and over)",9.692308
2806.000000,"1. Cold (under 7c)",36.307692
2807.000000,"2. Cool ( 7c - 14c)",20.769231
2808.000000,"2. Cool ( 7c - 14c)",8.538462
2809.000000,"1. Cold (under 7c)",19.923077
2810.000000,"1. Cold (under 7c)",28.461538
2811.000000,"1. Cold (under 7c)",12.000000
2812.000000,"2. Cool ( 7c - 14c)",17.692308
2813.000000,"1. Cold (under 7c)",12.538462
2814.000000,"1. Cold (under 7c)",29.769231
2815.000000,"2. Cool ( 7c - 14c)",14.846154
2816.000000,"1. Cold (under 7c)",12.000000
2817.000000,"1. Cold (under 7c)",24.538462
2818.000000,"1. Cold (under 7c)",12.000000
2819.000000,"2. Cool ( 7c - 14c)",17.384615
2820.000000,"1. Cold (under 7c)",12.000000
2821.000000,"4. Hot  (20c and over)",19.769231
2822.000000,"4. Hot  (20c and over)",18.461538
2823.000000,"1. Cold (under 7c)",18.769231
2824.000000,"1. Cold (under 7c)",20.615385
2825.000000,"2. Cool ( 7c - 14c)",17.384615
2826.000000,"2. Cool ( 7c - 14c)",12.384615
2827.000000,"1. Cold (under 7c)",12.538462
2828.000000,"4. Hot  (20c and over)",9.769231
2829.000000,"1. Cold (under 7c)",18.769231
2830.000000,"1. Cold (under 7c)",18.000000
2831.000000,"1. Cold (under 7c)",20.615385
2832.000000,"4. Hot  (20c and over)",9.769231
2833.000000,"4. Hot  (20c and over)",18.461538
2834.000000,"2. Cool ( 7c - 14c)",9.384615
2835.000000,"1. Cold (under 7c)",12.538462
2836.000000,"1. Cold (under 7c)",20.615385
2837.000000,"2. Cool ( 7c - 14c)",12.384615
2838.000000,"4. Hot  (20c and over)",12.461538
2839.000000,"4. Hot  (20c and over)",9.769231
2840.000000,"1. Cold (under 7c)",18.000000
2841.000000,"1. Cold (under 7c)",24.538462
2842.000000,"1. Cold (under 7c)",24.538462
2843.000000,"1. Cold (under 7c)",20.615385
2844.000000,"2. Cool ( 7c - 14c)",17.384615
2845.000000,"4. Hot  (20c and over)",9.769231
2846.000000,"2. Cool ( 7c - 14c)",14.846154
2847.000000,"2. Cool ( 7c - 14c)",9.384615
2848.000000,"1. Cold (under 7c)",29.769231
2849.000000,"4. Hot  (20c and over)",9.769231
2850.000000,"4. Hot  (20c and over)",19.769231
2851.000000,"1. Cold (under 7c)",18.769231
2852.000000,"2. Cool ( 7c - 14c)",7.615385
2853.000000,"2. Cool ( 7c - 14c)",17.384615
2854.000000,"2. Cool ( 7c - 14c)",7.615385
2855.000000,"2. Cool ( 7c - 14c)",7.615385
2856.000000,"4. Hot  (20c and over)",18.461538
2857.000000,"3. (Warm 15c- 19c)",21.769231
2858.000000,"4. Hot  (20c and over)",12.461538
2859.000000,"1. Cold (under 7c)",18.769231
2860.000000,"2. Cool ( 7c - 14c)",9.384615
2861.000000,"2. Cool ( 7c - 14c)",17.692308
2862.000000,"4. Hot  (20c and over)",8.615385
2863.000000,"4. Hot  (20c and over)",12.461538
2864.000000,"1. Cold (under 7c)",20.615385
2865.000000,"4. Hot  (20c and over)",8.615385
2866.000000,"2. Cool ( 7c - 14c)",17.384615
2867.000000,"1. Cold (under 7c)",24.538462
2868.000000,"1. Cold (under 7c)",12.000000
2869.000000,"1. Cold (under 7c)",17.538462
2870.000000,"1. Cold (under 7c)",12.538462
2871.000000,"4. Hot  (20c and over)",12.461538
2872.000000,"2. Cool ( 7c - 14c)",12.384615
2873.000000,"2. Cool ( 7c - 14c)",7.615385
2874.000000,"2. Cool ( 7c - 14c)",17.384615
2875.000000,"1. Cold (under 7c)",12.538462
2876.000000,"1. Cold (under 7c)",18.000000
2877.000000,"1. Cold (under 7c)",29.769231
2878.000000,"2. Cool ( 7c - 14c)",17.692308
2879.000000,"1. Cold (under 7c)",12.538462
2880.000000,"1. Cold (under 7c)",20.615385
2881.000000,"4. Hot  (20c and over)",16.769231
2882.000000,"4. Hot  (20c and over)",18.461538
2883.000000,"2. Cool ( 7c - 14c)",9.384615
2884.000000,"2. Cool ( 7c - 14c)",9.384615
2885.000000,"4. Hot  (20c and over)",18.461538
2886.000000,"2. Cool ( 7c - 14c)",7.615385
2887.000000,"2. Cool ( 7c - 14c)",17.384615
2888.000000,"2. Cool ( 7c - 14c)",7.615385
2889.000000,"2. Cool ( 7c - 14c)",12.384615
2890.000000,"4. Hot  (20c and over)",9.769231
2891.000000,"1. Cold (under 7c)",12.538462
2892.000000,"3. (Warm 15c- 19c)",21.769231
2893.000000,"1. Cold (under 7c)",29.769231
2894.000000,"1. Cold (under 7c)",24.538462
2895.000000,"4. Hot  (20c and over)",8.615385
2896.000000,"2. Cool ( 7c - 14c)",17.384615
2897.000000,"1. Cold (under 7c)",24.538462
2898.000000,"1. Cold (under 7c)",18.000000
2899.000000,"1. Cold (under 7c)",29.769231
2900.000000,"4. Hot  (20c and over)",19.769231
2901.000000,"2. Cool ( 7c - 14c)",12.384615
2902.000000,"2. Cool ( 7c - 14c)",17.384615
2903.000000,"2. Cool ( 7c - 14c)",7.615385
2904.000000,"2. Cool ( 7c - 14c)",7.615385
2905.000000,"4. Hot  (20c and over)",8.615385
2906.000000,"2. Cool ( 7c - 14c)",12.384615
2907.000000,"1. Cold (under 7c)",18.000000
2908.000000,"2. Cool ( 7c - 14c)",17.692308
2909.000000,"1. Cold (under 7c)",20.615385
2910.000000,"4. Hot  (20c and over)",19.769231
2911.000000,"2. Cool ( 7c - 14c)",12.384615
2912.000000,"4. Hot  (20c and over)",18.461538
2913.000000,"1. Cold (under 7c)",24.538462
2914.000000,"4. Hot  (20c and over)",8.615385
2915.000000,"4. Hot  (20c and over)",9.769231
2916.000000,"2. Cool ( 7c - 14c)",7.615385
2917.000000,"1. Cold (under 7c)",18.769231
2918.000000,"2. Cool ( 7c - 14c)",17.384615
2919.000000,"4. Hot  (20c and over)",12.461538
2920.000000,"2. Cool ( 7c - 14c)",12.384615
2921.000000,"1. Cold (under 7c)",24.538462
2922.000000,"1. Cold (under 7c)",12.000000
2923.000000,"4. Hot  (20c and over)",19.769231
2924.000000,"4. Hot  (20c and over)",16.769231
2925.000000,"3. (Warm 15c- 19c)",21.769231
2926.000000,"4. Hot  (20c and over)",12.461538
2927.000000,"1. Cold (under 7c)",24.538462
2928.000000,"1. Cold (under 7c)",12.000000
2929.000000,"2. Cool ( 7c - 14c)",14.846154
2930.000000,"1. Cold (under 7c)",18.769231
2931.000000,"1. Cold (under 7c)",20.615385
2932.000000,"1. Cold (under 7c)",24.538462
2933.000000,"4. Hot  (20c and over)",19.769231
2934.000000,"1. Cold (under 7c)",20.615385
2935.000000,"2. Cool ( 7c - 14c)",12.384615
2936.000000,"2. Cool ( 7c - 14c)",7.615385
2937.000000,"4. Hot  (20c and over)",19.769231
2938.000000,"2. Cool ( 7c - 14c)",17.692308
2939.000000,"1. Cold (under 7c)",20.615385
2940.000000,"4. Hot  (20c and over)",18.461538
2941.000000,"1. Cold (under 7c)",20.615385
2942.000000,"2. Cool ( 7c - 14c)",17.692308
2943.000000,"4. Hot  (20c and over)",8.615385
2944.000000,"1. Cold (under 7c)",24.538462
2945.000000,"4. Hot  (20c and over)",16.769231
2946.000000,"4. Hot  (20c and over)",12.461538
2947.000000,"1. Cold (under 7c)",20.615385
2948.000000,"2. Cool ( 7c - 14c)",12.384615
2949.000000,"2. Cool ( 7c - 14c)",17.692308
2950.000000,"2. Cool ( 7c - 14c)",12.384615
2951.000000,"4. Hot  (20c and over)",18.461538
2952.000000,"2. Cool ( 7c - 14c)",9.384615
2953.000000,"4. Hot  (20c and over)",19.769231
2954.000000,"4. Hot  (20c and over)",12.461538
2955.000000,"2. Cool ( 7c - 14c)",17.384615
2956.000000,"1. Cold (under 7c)",12.538462
2957.000000,"1. Cold (under 7c)",20.615385
2958.000000,"2. Cool ( 7c - 14c)",9.384615
2959.000000,"2. Cool ( 7c - 14c)",7.615385
2960.000000,"2. Cool ( 7c - 14c)",17.692308
2961.000000,"2. Cool ( 7c - 14c)",17.384615
2962.000000,"4. Hot  (20c and over)",19.769231
2963.000000,"1. Cold (under 7c)",20.615385
2964.000000,"2. Cool ( 7c - 14c)",14.846154
2965.000000,"2. Cool ( 7c - 14c)",17.692308
2966.000000,"2. Cool ( 7c - 14c)",14.846154
2967.000000,"2. Cool ( 7c - 14c)",14.846154
2968.000000,"1. Cold (under 7c)",20.615385
2969.000000,"4. Hot  (20c and over)",8.615385
2970.000000,"4. Hot  (20c and over)",16.769231
2971.000000,"2. Cool ( 7c - 14c)",17.384615
2972.000000,"1. Cold (under 7c)",20.615385
2973.000000,"1. Cold (under 7c)",20.615385
2974.000000,"2. Cool ( 7c - 14c)",14.846154
2975.000000,"4. Hot  (20c and over)",9.769231
2976.000000,"4. Hot  (20c and over)",8.615385
2977.000000,"4. Hot  (20c and over)",18.461538
2978.000000,"4. Hot  (20c and over)",18.461538
2979.000000,"4. Hot  (20c and over)",9.769231
2980.000000,"1. Cold (under 7c)",20.615385
2981.000000,"4. Hot  (20c and over)",18.461538
2982.000000,"1. Cold (under 7c)",12.538462
2983.000000,"2. Cool ( 7c - 14c)",7.615385
2984.000000,"2. Cool ( 7c - 14c)",14.846154
2985.000000,"4. Hot  (20c and over)",8.615385
2986.000000,"3. (Warm 15c- 19c)",21.769231
2987.000000,"1. Cold (under 7c)",20.615385
2988.000000,"1. Cold (under 7c)",12.000000
2989.000000,"2. Cool ( 7c - 14c)",17.692308
2990.000000,"1. Cold (under 7c)",12.538462
2991.000000,"1. Cold (under 7c)",18.769231
2992.000000,"2. Cool ( 7c - 14c)",14.846154
2993.000000,"1. Cold (under 7c)",24.538462
2994.000000,"1. Cold (under 7c)",20.615385
2995.000000,"4. Hot  (20c and over)",16.769231
2996.000000,"3. (Warm 15c- 19c)",21.769231
2997.000000,"3. (Warm 15c- 19c)",21.769231
2998.000000,"2. Cool ( 7c - 14c)",9.384615
2999.000000,"1. Cold (under 7c)",24.538462
3000.000000,"1. Cold (under 7c)",20.615385
3001.000000,"2. Cool ( 7c - 14c)",9.384615
3002.000000,"2. Cool ( 7c - 14c)",12.384615
3003.000000,"1. Cold (under 7c)",18.000000
3004.000000,"2. Cool ( 7c - 14c)",17.384615
3005.000000,"2. Cool ( 7c - 14c)",7.615385
3006.000000,"4. Hot  (20c and over)",16.769231
3007.000000,"4. Hot  (20c and over)",16.769231
3008.000000,"1. Cold (under 7c)",20.615385
3009.000000,"1. Cold (under 7c)",17.538462
3010.000000,"4. Hot  (20c and over)",8.615385
3011.000000,"2. Cool ( 7c - 14c)",14.846154
3012.000000,"1. Cold (under 7c)",24.538462
3013.000000,"1. Cold (under 7c)",12.000000
3014.000000,"4. Hot  (20c and over)",18.461538
3015.000000,"1. Cold (under 7c)",12.538462
3016.000000,"1. Cold (under 7c)",12.538462
3017.000000,"4. Hot  (20c and over)",8.615385
3018.000000,"1. Cold (under 7c)",24.538462
3019.000000,"4. Hot  (20c and over)",8.615385
3020.000000,"2. Cool ( 7c - 14c)",17.384615
3021.000000,"1. Cold (under 7c)",12.538462
3022.000000,"2. Cool ( 7c - 14c)",17.384615
3023.000000,"1. Cold (under 7c)",20.615385
3024.000000,"4. Hot  (20c and over)",18.461538
3025.000000,"1. Cold (under 7c)",24.538462
3026.000000,"2. Cool ( 7c - 14c)",12.384615
3027.000000,"1. Cold (under 7c)",12.000000
3028.000000,"3. (Warm 15c- 19c)",21.769231
3029.000000,"1. Cold (under 7c)",24.538462
3030.000000,"2. Cool ( 7c - 14c)",14.846154
3031.000000,"4. Hot  (20c and over)",9.769231
3032.000000,"1. Cold (under 7c)",29.769231
3033.000000,"1. Cold (under 7c)",20.615385
3034.000000,"4. Hot  (20c and over)",18.461538
3035.000000,"1. Cold (under 7c)",29.769231
3036.000000,"1. Cold (under 7c)",29.769231
3037.000000,"2. Cool ( 7c - 14c)",7.615385
3038.000000,"1. Cold (under 7c)",20.615385
3039.000000,"2. Cool ( 7c - 14c)",17.692308
3040.000000,"4. Hot  (20c and over)",8.615385
3041.000000,"2. Cool ( 7c - 14c)",7.615385
3042.000000,"1. Cold (under 7c)",12.000000
3043.000000,"4. Hot  (20c and over)",18.461538
3044.000000,"1. Cold (under 7c)",29.769231
3045.000000,"4. Hot  (20c and over)",12.461538
3046.000000,"4. Hot  (20c and over)",9.769231
3047.000000,"1. Cold (under 7c)",29.769231
3048.000000,"1. Cold (under 7c)",24.538462
3049.000000,"4. Hot  (20c and over)",19.769231
3050.000000,"1. Cold (under 7c)",29.769231
3051.000000,"2. Cool ( 7c - 14c)",17.384615
3052.000000,"2. Cool ( 7c - 14c)",7.615385
3053.000000,"1. Cold (under 7c)",12.538462
3054.000000,"2. Cool ( 7c - 14c)",12.384615
3055.000000,"1. Cold (under 7c)",20.615385
3056.000000,"3. (Warm 15c- 19c)",21.769231
3057.000000,"3. (Warm 15c- 19c)",21.769231
3058.000000,"1. Cold (under 7c)",24.538462
3059.000000,"2. Cool ( 7c - 14c)",12.384615
3060.000000,"4. Hot  (20c and over)",8.615385
3061.000000,"4. Hot  (20c and over)",16.769231
3062.000000,"4. Hot  (20c and over)",18.461538
3063.000000,"1. Cold (under 7c)",20.615385
3064.000000,"1. Cold (under 7c)",12.538462
3065.000000,"4. Hot  (20c and over)",16.769231
3066.000000,"1. Cold (under 7c)",20.615385
3067.000000,"4. Hot  (20c and over)",19.769231
3068.000000,"1. Cold (under 7c)",17.538462
3069.000000,"1. Cold (under 7c)",18.769231
3070.000000,"4. Hot  (20c and over)",19.769231
3071.000000,"1. Cold (under 7c)",12.000000
3072.000000,"2. Cool ( 7c - 14c)",17.692308
3073.000000,"4. Hot  (20c and over)",16.769231
3074.000000,"1. Cold (under 7c)",12.538462
3075.000000,"1. Cold (under 7c)",20.615385
3076.000000,"2. Cool ( 7c - 14c)",12.384615
3077.000000,"1. Cold (under 7c)",18.000000
3078.000000,"1. Cold (under 7c)",12.000000
3079.000000,"1. Cold (under 7c)",18.769231
3080.000000,"4. Hot  (20c and over)",12.461538
3081.000000,"1. Cold (under 7c)",20.615385
3082.000000,"2. Cool ( 7c - 14c)",17.692308
3083.000000,"1. Cold (under 7c)",12.538462
3084.000000,"1. Cold (under 7c)",12.538462
3085.000000,"1. Cold (under 7c)",18.769231
3086.000000,"2. Cool ( 7c - 14c)",9.384615
3087.000000,"4. Hot  (20c and over)",9.769231
3088.000000,"4. Hot  (20c and over)",12.461538
3089.000000,"4. Hot  (20c and over)",9.769231
3090.000000,"4. Hot  (20c and over)",9.769231
3091.000000,"1. Cold (under 7c)",29.769231
3092.000000,"1. Cold (under 7c)",18.769231
3093.000000,"4. Hot  (20c and over)",12.461538
3094.000000,"3. (Warm 15c- 19c)",21.769231
3095.000000,"2. Cool ( 7c - 14c)",12.384615
3096.000000,"4. Hot  (20c and over)",19.769231
3097.000000,"1. Cold (under 7c)",12.538462
3098.000000,"1. Cold (under 7c)",12.000000
3099.000000,"3. (Warm 15c- 19c)",21.769231
3100.000000,"2. Cool ( 7c - 14c)",14.846154
3101.000000,"1. Cold (under 7c)",18.000000
3102.000000,"1. Cold (under 7c)",18.769231
3103.000000,"4. Hot  (20c and over)",16.769231
3104.000000,"1. Cold (under 7c)",20.615385
3105.000000,"3. (Warm 15c- 19c)",21.769231
3106.000000,"4. Hot  (20c and over)",9.769231
3107.000000,"3. (Warm 15c- 19c)",21.769231
3108.000000,"4. Hot  (20c and over)",18.461538
3109.000000,"1. Cold (under 7c)",24.538462
3110.000000,"1. Cold (under 7c)",20.615385
3111.000000,"1. Cold (under 7c)",12.538462
3112.000000,"4. Hot  (20c and over)",9.769231
3113.000000,"4. Hot  (20c and over)",16.769231
3114.000000,"2. Cool ( 7c - 14c)",17.384615
3115.000000,"2. Cool ( 7c - 14c)",17.384615
3116.000000,"1. Cold (under 7c)",18.769231
3117.000000,"1. Cold (under 7c)",20.615385
3118.000000,"1. Cold (under 7c)",20.615385
3119.000000,"2. Cool ( 7c - 14c)",17.384615
3120.000000,"2. Cool ( 7c - 14c)",12.384615
3121.000000,"2. Cool ( 7c - 14c)",17.384615
3122.000000,"1. Cold (under 7c)",20.615385
3123.000000,"1. Cold (under 7c)",18.769231
3124.000000,"1. Cold (under 7c)",17.538462
3125.000000,"1. Cold (under 7c)",29.769231
3126.000000,"4. Hot  (20c and over)",12.461538
3127.000000,"1. Cold (under 7c)",29.769231
3128.000000,"4. Hot  (20c and over)",16.769231
3129.000000,"2. Cool ( 7c - 14c)",17.384615
3130.000000,"1. Cold (under 7c)",24.538462
3131.000000,"2. Cool ( 7c - 14c)",7.615385
3132.000000,"2. Cool ( 7c - 14c)",17.384615
3133.000000,"3. (Warm 15c- 19c)",21.769231
3134.000000,"4. Hot  (20c and over)",12.461538
3135.000000,"2. Cool ( 7c - 14c)",12.384615
3136.000000,"4. Hot  (20c and over)",19.769231
3137.000000,"4. Hot  (20c and over)",18.461538
3138.000000,"1. Cold (under 7c)",17.538462
3139.000000,"2. Cool ( 7c - 14c)",7.615385
3140.000000,"1. Cold (under 7c)",17.538462
3141.000000,"1. Cold (under 7c)",20.615385
3142.000000,"4. Hot  (20c and over)",18.461538
3143.000000,"2. Cool ( 7c - 14c)",9.384615
3144.000000,"4. Hot  (20c and over)",9.769231
3145.000000,"1. Cold (under 7c)",18.769231
3146.000000,"1. Cold (under 7c)",20.615385
3147.000000,"1. Cold (under 7c)",29.769231
3148.000000,"3. (Warm 15c- 19c)",21.769231
3149.000000,"1. Cold (under 7c)",18.000000
3150.000000,"4. Hot  (20c and over)",19.769231
3151.000000,"4. Hot  (20c and over)",8.615385
3152.000000,"4. Hot  (20c and over)",12.461538
3153.000000,"2. Cool ( 7c - 14c)",17.692308
3154.000000,"4. Hot  (20c and over)",18.461538
3155.000000,"1. Cold (under 7c)",12.538462
3156.000000,"2. Cool ( 7c - 14c)",14.846154
3157.000000,"1. Cold (under 7c)",29.769231
3158.000000,"3. (Warm 15c- 19c)",21.769231
3159.000000,"3. (Warm 15c- 19c)",21.769231
3160.000000,"1. Cold (under 7c)",20.615385
3161.000000,"1. Cold (under 7c)",20.615385
3162.000000,"4. Hot  (20c and over)",16.769231
3163.000000,"1. Cold (under 7c)",20.615385
3164.000000,"2. Cool ( 7c - 14c)",9.384615
3165.000000,"3. (Warm 15c- 19c)",21.769231
3166.000000,"2. Cool ( 7c - 14c)",9.384615
3167.000000,"1. Cold (under 7c)",20.615385
3168.000000,"4. Hot  (20c and over)",8.615385
3169.000000,"1. Cold (under 7c)",20.615385
3170.000000,"2. Cool ( 7c - 14c)",7.615385
3171.000000,"2. Cool ( 7c - 14c)",12.384615
3172.000000,"1. Cold (under 7c)",17.538462
3173.000000,"2. Cool ( 7c - 14c)",17.384615
3174.000000,"3. (Warm 15c- 19c)",21.769231
3175.000000,"1. Cold (under 7c)",17.538462
3176.000000,"2. Cool ( 7c - 14c)",9.384615
3177.000000,"4. Hot  (20c and over)",18.461538
3178.000000,"2. Cool ( 7c - 14c)",17.384615
3179.000000,"1. Cold (under 7c)",29.769231
3180.000000,"4. Hot  (20c and over)",8.615385
3181.000000,"2. Cool ( 7c - 14c)",17.384615
3182.000000,"2. Cool ( 7c - 14c)",17.384615
3183.000000,"1. Cold (under 7c)",20.615385
3184.000000,"1. Cold (under 7c)",12.538462
3185.000000,"1. Cold (under 7c)",18.769231
3186.000000,"1. Cold (under 7c)",18.769231
3187.000000,"4. Hot  (20c and over)",16.769231
3188.000000,"1. Cold (under 7c)",18.769231
3189.000000,"2. Cool ( 7c - 14c)",7.615385
3190.000000,"1. Cold (under 7c)",20.615385
3191.000000,"2. Cool ( 7c - 14c)",17.692308
3192.000000,"4. Hot  (20c and over)",18.461538
3193.000000,"2. Cool ( 7c - 14c)",9.384615
3194.000000,"4. Hot  (20c and over)",8.615385
3195.000000,"2. Cool ( 7c - 14c)",17.692308
3196.000000,"4. Hot  (20c and over)",18.461538
3197.000000,"2. Cool ( 7c - 14c)",17.692308
3198.000000,"2. Cool ( 7c - 14c)",12.384615
3199.000000,"4. Hot  (20c and over)",9.769231
3200.000000,"1. Cold (under 7c)",20.615385
3201.000000,"1. Cold (under 7c)",20.615385
3202.000000,"2. Cool ( 7c - 14c)",14.846154
3203.000000,"2. Cool ( 7c - 14c)",9.384615
3204.000000,"1. Cold (under 7c)",20.615385
3205.000000,"4. Hot  (20c and over)",12.461538
3206.000000,"1. Cold (under 7c)",20.615385
3207.000000,"4. Hot  (20c and over)",12.461538
3208.000000,"2. Cool ( 7c - 14c)",12.384615
3209.000000,"2. Cool ( 7c - 14c)",12.384615
3210.000000,"4. Hot  (20c and over)",12.461538
3211.000000,"2. Cool ( 7c - 14c)",14.846154
3212.000000,"1. Cold (under 7c)",20.615385
3213.000000,"1. Cold (under 7c)",18.000000
3214.000000,"1. Cold (under 7c)",20.615385
3215.000000,"2. Cool ( 7c - 14c)",17.384615
3216.000000,"2. Cool ( 7c - 14c)",17.384615
3217.000000,"1. Cold (under 7c)",18.769231
3218.000000,"1. Cold (under 7c)",17.538462
3219.000000,"1. Cold (under 7c)",20.615385
3220.000000,"2. Cool ( 7c - 14c)",14.846154
3221.000000,"3. (Warm 15c- 19c)",21.769231
3222.000000,"3. (Warm 15c- 19c)",21.769231
3223.000000,"4. Hot  (20c and over)",9.769231
3224.000000,"1. Cold (under 7c)",17.538462
3225.000000,"4. Hot  (20c and over)",9.769231
3226.000000,"4. Hot  (20c and over)",18.461538
3227.000000,"2. Cool ( 7c - 14c)",14.846154
3228.000000,"2. Cool ( 7c - 14c)",17.692308
3229.000000,"4. Hot  (20c and over)",19.769231
3230.000000,"1. Cold (under 7c)",12.538462
3231.000000,"2. Cool ( 7c - 14c)",17.384615
3232.000000,"1. Cold (under 7c)",29.769231
3233.000000,"4. Hot  (20c and over)",12.461538
3234.000000,"1. Cold (under 7c)",20.615385
3235.000000,"2. Cool ( 7c - 14c)",7.615385
3236.000000,"1. Cold (under 7c)",17.538462
3237.000000,"1. Cold (under 7c)",24.538462
3238.000000,"4. Hot  (20c and over)",19.769231
3239.000000,"1. Cold (under 7c)",24.538462
3240.000000,"1. Cold (under 7c)",12.538462
3241.000000,"4. Hot  (20c and over)",12.461538
3242.000000,"1. Cold (under 7c)",17.538462
3243.000000,"1. Cold (under 7c)",20.615385
3244.000000,"4. Hot  (20c and over)",16.769231
3245.000000,"4. Hot  (20c and over)",8.615385
3246.000000,"1. Cold (under 7c)",18.000000
3247.000000,"4. Hot  (20c and over)",18.461538
3248.000000,"4. Hot  (20c and over)",8.615385
3249.000000,"1. Cold (under 7c)",12.538462
3250.000000,"1. Cold (under 7c)",18.000000
3251.000000,"2. Cool ( 7c - 14c)",12.384615
3252.000000,"2. Cool ( 7c - 14c)",17.692308
3253.000000,"1. Cold (under 7c)",18.769231
3254.000000,"1. Cold (under 7c)",20.615385
3255.000000,"1. Cold (under 7c)",18.769231
3256.000000,"1. Cold (under 7c)",18.000000
3257.000000,"2. Cool ( 7c - 14c)",17.692308
3258.000000,"4. Hot  (20c and over)",12.461538
3259.000000,"2. Cool ( 7c - 14c)",12.384615
3260.000000,"4. Hot  (20c and over)",12.461538
3261.000000,"2. Cool ( 7c - 14c)",17.692308
3262.000000,"4. Hot  (20c and over)",16.769231
3263.000000,"2. Cool ( 7c - 14c)",12.384615
3264.000000,"4. Hot  (20c and over)",12.461538
3265.000000,"2. Cool ( 7c - 14c)",12.384615
3266.000000,"4. Hot  (20c and over)",12.461538
3267.000000,"4. Hot  (20c and over)",12.461538
3268.000000,"4. Hot  (20c and over)",9.769231
3269.000000,"1. Cold (under 7c)",17.538462
3270.000000,"4. Hot  (20c and over)",19.769231
3271.000000,"4. Hot  (20c and over)",16.769231
3272.000000,"1. Cold (under 7c)",24.538462
3273.000000,"4. Hot  (20c and over)",16.769231
3274.000000,"2. Cool ( 7c - 14c)",12.384615
3275.000000,"2. Cool ( 7c - 14c)",7.615385
3276.000000,"4. Hot  (20c and over)",19.769231
3277.000000,"2. Cool ( 7c - 14c)",17.384615
3278.000000,"1. Cold (under 7c)",18.769231
3279.000000,"2. Cool ( 7c - 14c)",14.846154
3280.000000,"4. Hot  (20c and over)",18.461538
3281.000000,"2. Cool ( 7c - 14c)",17.692308
3282.000000,"4. Hot  (20c and over)",12.461538
3283.000000,"4. Hot  (20c and over)",12.461538
3284.000000,"2. Cool ( 7c - 14c)",17.384615
3285.000000,"2. Cool ( 7c - 14c)",14.846154
3286.000000,"1. Cold (under 7c)",29.769231
3287.000000,"3. (Warm 15c- 19c)",21.769231
3288.000000,"4. Hot  (20c and over)",9.769231
3289.000000,"1. Cold (under 7c)",24.538462
3290.000000,"1. Cold (under 7c)",18.769231
3291.000000,"1. Cold (under 7c)",18.769231
3292.000000,"1. Cold (under 7c)",29.769231
3293.000000,"4. Hot  (20c and over)",12.461538
3294.000000,"2. Cool ( 7c - 14c)",17.692308
3295.000000,"1. Cold (under 7c)",20.615385
3296.000000,"2. Cool ( 7c - 14c)",17.384615
3297.000000,"1. Cold (under 7c)",12.538462
3298.000000,"2. Cool ( 7c - 14c)",14.846154
3299.000000,"1. Cold (under 7c)",18.000000
3300.000000,"1. Cold (under 7c)",29.769231
3301.000000,"4. Hot  (20c and over)",19.769231
3302.000000,"2. Cool ( 7c - 14c)",9.384615
3303.000000,"4. Hot  (20c and over)",19.769231
3304.000000,"4. Hot  (20c and over)",12.461538
3305.000000,"1. Cold (under 7c)",18.769231
3306.000000,"4. Hot  (20c and over)",18.461538
